pomt-04051	"We just had someone last week in Neenah near a school kill someone with a bow and arrow."	pants on fire!	/wisconsin/statements/2013/jan/28/scott-walker/talking-gun-control-and-sandy-hook-gov-scott-walke/	Questions about gun control were on the mind of reporters when Gov. Scott Walker held a news conference in Madison on Jan. 10, 2013. Reporters, including one from the Wall Street Journal, asked the first-term governor about the shooting at Sandy Hook Elementary School in Connecticut, where 20 children and six adults were killed in December 2012 by a man with a semi-automatic weapon. Did the carnage affect Walker’s stance on gun control? The governor responded that a variety of factors, including the mental health of the perpetrator, need to be considered to prevent future tragic events such as Sandy Hook and the August 2012 shooting at the Sikh temple in Oak Creek. Walker said too much attention is paid to the weapon in such shootings and cited a recent case as an example: "We just had someone last week in Neenah near a school kill someone with a bow and arrow." He added that if gun control efforts are "just focused on the weapon, that gets away from the question of who are the people committing these heinous acts and what is it that’s happening that we’re not able to prevent them from doing that." Walker has enjoyed considerable support from the National Rifle Association, and the group has given him an A-plus rating. His response to the gun control question was in line with groups fighting restrictions on guns: Don’t blame the weapons. There was only one problem with Walker’s statement about the bow and arrow murder. It never happened. We asked Walker spokesman Cullen Werwie to explain the governor’s comment the day after he spoke. He responded three days later with this emailed statement: "The Governor misspoke when he said someone was killed. I believe he was referring the recent standoff that involved a bow and arrow." Winnebago County Sheriff’s Department Capt. David Mack provided the details, starting with the most important one: "No one got killed. I know because I was there." In fact there were no serious injuries in the Jan. 3, 2013, domestic dispute in the Town of Clayton, located just west of Neenah. According to Mack: Authorities were called at 9:16 a.m. to a home after receiving reports of a disturbance between Shawn Coenen, 21, and his father. During the dispute outside the house, "the son shot an arrow at the father, but the arrow did not strike the father," Mack said. Instead, it hit a vehicle. Coenen was inside the house when authorities arrived. Initially, police weren’t certain that he was inside, so, as a precaution, they sent several officers to Clayton Elementary School, which is 2.5 miles away. "The school was in session, and they were advised about the situation and placed in lockdown," Mack said. Authorities determined that Coenen was in the house and were told by family members that there were a dozen firearms inside, but that the guns were locked in a gun cabinet. The SWAT team and crisis negotiators were called, and Coenen was arrested without incident at 1:22 p.m., Mack said. Coenen faces three felony charges -- second degree reckless endangerment, failure to comply with an officer, and being a felon in possession of a firearm. Our rating Reporters asked Walker about his views of gun control in the wake Sandy Hook school shooting. Walker responded by discussing a homicide involving a bow and arrow near a Neenah school. Trouble was, there wasn’t such a homicide. What’s more, while the incident was near a school (2.5 miles away) it didn’t have anything to do with the school. And the SWAT team was called because the suspect was holed up inside the house -- with potential access to guns. Finally, Walker’s staff allowed his statement to go uncorrected for four days and only admitted that it was incorrect after being asked about it by PolitiFact. Pants on Fire.	None	Scott Walker	None	None	None	2013-01-28T09:00:00	2013-01-10	['None']
pomt-06325	"In Wisconsin, Gov. Scott Walker has created a manufacturing-led jobs recovery. 30,000 new jobs were created this year, with 15,000 created in the struggling manufacturing sector."	half-true	/wisconsin/statements/2011/nov/11/state-tea-party-express-state-tea-party-express/tea-party-group-says-wisconsin-gov-scott-walker-ha/	Gov. Scott Walker plays a prominent role in a nationally televised ad criticizing President Barack Obama’s proposed jobs legislation. The ad, titled "The Perry-Walker Way," cites job creation in Texas under Gov. Rick Perry and in Wisconsin under Walker. Both Walker and Perry, a presidential candidate, are Republicans. The ad says the Obama plan calls for more government spending, increased regulations and higher taxes on those who create jobs. It cites the performance of Perry and Walker as offering a "better way" to create jobs, and then continues: "In Wisconsin, Gov. Scott Walker has created a manufacturing-led jobs recovery ... 30,000 new jobs were created this year, with 15,000 in the struggling manufacturing sector." We’ve had a lot of jobs-related statements lately. Does this one add up? Are we really in a manufacturing-led jobs recovery? We asked the Sacramento, Calif.-based State Tea Party Express for back up on the group’s claim about Walker’s performance on jobs. Spokesman Taylor Budowich sent us to a familiar source: PolitiFact Wisconsin, and specifically our Walk-O-Meter which tracks the governor’s campaign promises. Of course, the top campaign promise made by Walker is that the state would create 250,000 private-sector jobs during his four-year term. Each month we update the Walk-O-Meter using state data, for a promise that remains In the Works. Let’s dip -- again -- into the numbers. The Tea Party ad aired in the middle of October 2011. The latest state employment numbers available at that point said there were 2,346,800 private-sector jobs in Wisconsin in August 2011, an increase of 29,600 since Walker took office in January 2011. On the manufacturing front, a state report said there were 450,000 manufacturing jobs in the state, up 16,100 from when Walker took office. (We’re not using the most recent jobs report, issued Oct. 20, because the State Tea Party Express ad began to air before that report was issued. The latest report says the overall change in the number of jobs since Walker took office is 29,300, 900 fewer than the previous month.) So, the numbers are essentially accurate, but they are just part of the groups’ claim. The group maintains those numbers are evidence of a "manufacturing-led jobs recovery." Are we in one? A closer look at the month-to-month numbers show the situation is not nearly as encouraging as the ad suggests. Indeed, the state lost a net 11,600 private sector jobs in July and August. (And another 900 in September,). Even Walker’s administration recognize this as a concern. On Oct. 21 2011, the state Department of Revenue said that by 2014 the state will have added only 136,000 jobs in the private sector compared with 2010 -- far short of the 250,000 net new jobs promised. The department’s report says the manufacturing sector has recovered about a third of the jobs lost in the recession. It projects that sector will continue to grow this year, then slow between 2012 and 2014. "In spite of this sustained growth," the report states, "employment in this sector by the end of 2014 will still be 27,500 jobs short of its previous peak eight years ago." Beyond all that, the Tea Party -- like Walker -- highlights the private sector jobs. But the ad does not let viewers in on that fact. There is a somewhat different picture when you look at all jobs, including public-sector ones -- police, firefighters, teachers, sanitation workers and more. In Wisconsin, government employment as of August was 419,600, up 500 from when Walker took office. (That number tumbled in September to 409,300 - 10,000 fewer jobs than when the governor took office. That sharp decline was shown in the Oct. 20 report, after the ad began running.) The state’s seasonally adjusted unemployment rate is 7.8 percent for September, compared with 9.1 percent nationally. So the overall picture is not as rosy as the ad proclaims. Our conclusion With unemployment stubbornly high, jobs and job creation are central themes in state and national politics. In this case, the national Tea Party says Walker "created a manufacturing-led jobs recovery" that led to the "creation of 30,000 new jobs." The numbers are essentially on the money. But the group makes a broad statement about jobs, when it is looking only at the private-sector side of the equation. What’s more, it does not reflect that the most recent months have seen a loss of jobs and the Walker administration itself sees weaknesses in the economy and future job growth. We rate the group’s claim Half True.	None	State Tea Party Express	None	None	None	2011-11-11T09:00:00	2011-10-11	['Wisconsin', 'Scott_Walker_(politician)']
tron-00689	Justin Bieber Admits To Being Bisexual	fiction!	https://www.truthorfiction.com/bieber-bi-tweet/	None	celebrities	None	None	None	Justin Bieber Admits To Being Bisexual	Mar 17, 2015	None	['None']
mpws-00046	DFL legislators are at odds over an effort to raise the minimum wage. But the one thing Democrats in both the House and Senate do agree on is that minimum wage hasn’t kept pace with the cost of living. Sen. John Hoffman, DFL-Champlin, underscored that point in a recent press release. “Currently, about 20 percent of Minnesota jobs pay less than $10.03 an hour, which is what the federal minimum wage would be today if it had been increased for inflation since the late 1960s.” 	accurate	https://blogs.mprnews.org/capitol-view/2014/03/poligraph-minimum-wage-claim-correct/	None	None	None	Catharine Richert	None	PoliGraph: Minimum wage claim correct	March 14, 2014, 2:00 PM	None	['Minnesota', 'Democratic_Party_(United_States)', 'Minnesota_Democratic–Farmer–Labor_Party']
snes-01381	Did a CIA Agent Confess to Killing Bob Marley?	false	https://www.snopes.com/fact-check/bob-marley-cia/	None	Junk News	None	Dan MacGuill	None	Did a CIA Agent Confess to Killing Bob Marley?	4 December 2017	None	['None']
snes-05727	A video clip shows a man being struck by lightning twice.	false	https://www.snopes.com/fact-check/double-trouble/	None	Fauxtography	None	Dan Evon	None	Man Struck by Lightning Twice?	4 March 2014	None	['None']
pomt-12940	"More college graduates are living at home than in decades."	true	/new-york/statements/2017/jan/09/andrew-cuomo/more-college-graduates-living-home-decades/	Congratulations graduate! Now go clean your room, help make dinner for the family and do the laundry. More college graduates are living with their families than in decades, Gov. Andrew M. Cuomo said in his State of the State speech Monday in New York City. "Student debt now surpasses credit card debt and consumer debt and more college graduates are living at home than in decades," Cuomo said. Cuomo’s comment came as part of his push to provide tuition-free public college to students from families earning $125,000 or less each year. Cuomo said graduates with less debt are more likely to afford living on their own. Is Cuomo right that more college graduates are living at home? Where the graduates live The Pew Research Center provided the latest analysis on this topic in May 2016. The center relied on data from the U.S. Census Bureau to track the percentage of young adults, ages 18 to 34, who moved back home after graduating college. Nineteen percent of graduates lived at home in 2014, according to the data. That’s compared with 46 percent of graduates who either lived with a spouse or partner. The remaining graduates lived alone, with roommates, or had a different living arrangement. The percentage of graduates living at home is the highest since the 1940s, when 29 percent of college-educated young adults lived at home, Pew said. By 1950, only 12 percent of graduates lived at home. That number hovered between 10 and 13 percent until 2006, when 15 percent of graduates lived at home. Since then, the latest data shows the percentage increasing. Census Bureau data shows the number of college graduates has increased each decade since 1940. That indicates the number of college graduates moving back home increased between decades even when the percentage stayed flat. Not just graduates The trend is the same for young adults who did not attend college. Thirty-six percent of those young adults were living at home in 2014, compared with 35 percent in 1940. That number dropped to 20 percent by 1960 but has increased since. About 32 percent of young adults lived at home in 2014 regardless of education level, up from 20 percent in 1960. That’s not an all-time high, but Pew noted that it is the first time in more than 130 years that young adults were more likely to be living at home than with a spouse or partner. About 36 percent of young adults were reported as living alone or in a different living arrangement, Pew said. Chris Tilly, an urban planning professor from the University of California Los Angeles, said the increase is caused by rising urban housing costs and a changing labor market. "There’s just a much higher level of economic uncertainty," Tilly said. "A lot of work is now precarious in a lot of ways. It’s part-time. It’s unsure. It’s stringing together a bunch of gigs." Our ruling Cuomo said "more college graduates are living at home than in decades." Cuomo is right, according to a Pew Research Center analysis. The percentage of college graduates living with their parents is at its highest since the 1940s. We rate his claim as True. https://www.sharethefacts.co/share/3d61f9ab-6c46-427b-9672-49bbcff5c019	None	Andrew Cuomo	None	None	None	2017-01-09T17:45:04	2017-01-09	['None']
pomt-00595	"Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income."	mostly true	/truth-o-meter/statements/2015/jun/04/mike-huckabee/mike-huckabee-says-one-third-seniors-depend-social/	At a Disney World powwow of GOP stars, Mike Huckabee took a jab at Jeb Bush, in Bush’s own state of Florida and on a particularly Floridian issue: Social Security. Speaking at the Florida Economic Growth Summit on June 2, 2015, the former governor of Arkansas and current presidential candidate alluded to Bush’s comments on reducing benefits and raising the retirement age. Huckabee called the idea political and economic suicide. "Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income" he said. "The government took that money from you involuntarily when you started working – with the promise that you’d get that money back when you retire. For the government to even think about breaking that promise is absolutely ridiculous." Huckabee’s numbers intrigued us. We reached out to his campaign but did not hear back, so we delved into the statistics. The actual number of people who receive benefits is slightly higher than what Huckabee said at 64 million. The majority of recipients, about 43 million, are over age 65—we’ll get to this group later. Of the remaining beneficiaries, in 2013, Social Security constituted at least half of the income for 61 percent of disabled recipients and for 44 percent of non-disabled beneficiaries (survivors of deceased workers and early retirees), according to a Social Security Administration spokeswoman. The latest data from the Social Security Administration show that Huckabee got the second number right, if we assume by "seniors" he meant those over age 65. In 2012, Social Security constituted 90 percent or more of income for 36 percent of that age group. Huckabee’s source, however, may be flawed. Some experts say the Social Security Administration’s definition of income—which only includes recurring flows like monthly benefits -- doesn’t take into account sporadic sources like money siphoned out of an IRA or 401k, typically on an as-needed basis. Leaving these out could mean discrepancies as wide as $18 billion versus $220 billion, according to a study at Boston College’s Center for Retirement Research. Just how many people have these plans and how much cash is in them? The U.S. Government Accountability Office broke it down by income quintiles for retirees age 65 to 74: Bottom Second Third Fourth Top Percent with savings (401k/IRA) 9% 33% 48% 65% 84% Median savings amount (no reliable estimate) (no reliable estimate) $104,000 $144,000 $468,000 Without factoring in the savings plans, the SSA probably overstated Social Security’s share of retirement income, especially for wealthier retirees, experts say. In 2008, the estimate for Social Security’s slice of the total income pie was 20 percentage points more than what tax filings showed, according to a study in the Journal of Retirement. "Huckabee is probably technically not correct since the numbers he relies on are flawed, though he’d have no real reason to know this, " said Andrew Biggs, who used to run the SSA’s policy office during the George W. Bush administration and now researches Social Security reform at the American Enterprise Institute, a conservative think tank. Biggs has written extensively on this topic. Here’s the catch to the catch: Half of Americans don’t have retirement savings at all, according to the GAO. This means that estimates for the people who rely the most on Social Security (low- and middle-income households) may only be marginally off. So Huckabee is correct, experts agree, in his point that many Americans rely heavily on Social Security (too heavily, to the point that middle- and upper-income families are not saving enough on their own, said Biggs). Most people who receive Social Security need the safety net, said Melissa Favreault, an expert on retirement and social programs at The Urban Institute, a public policy think tank. For many recipients, it’s "absolutely vital income," she said. AARP spokesperson David Bruns told us the same thing. "There are very substantial number of people who are disproportionatelyfemale, disproportionatelyminority, disproportionatelyblue collar, for whom Social Security is critical," he said. "I’ve run the math for myself: 40 percent of our retirement income will come from Social Security and I have a government pension. My wife and I have saved as hard as we can for all of our lives. We are not the only ones." Our ruling Huckabee said, "60 million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income." Huckabee’s numbers reflect official statistics, though slightly lowballed: About 64 million Americans receive Social Security benefits and about 36 percent of seniors depend on it for 90 percent of their income, according to the Social Security Administration. Some take issue with those statistics, saying they understate the importance of irregular sources of income and therefore may overstate the importance of Social Security. However, experts agree with the gist of Huckabee’s idea: Broadly speaking, Social Security beneficiaries need the cash to make ends meet. We rate the claim Mostly True.	None	Mike Huckabee	None	None	None	2015-06-04T14:49:21	2015-06-02	['United_States']
goop-01785	Kim Kardashian, Kanye West Did Name Daughter “Elle V,” 	0	https://www.gossipcop.com/kim-kardashian-daughter-name-elle-v-wrong-chicago-west-baby/	None	None	None	Shari Weiss	None	Kim Kardashian, Kanye West Did NOT Name Daughter “Elle V,” Despite Claim	2:20 pm, January 19, 2018	None	['Kim_Kardashian']
pomt-10332	Obama "voted against critical resources: no to individual body armor, no to helicopters, no to ammunition, no to aircraft."	mostly false	/truth-o-meter/statements/2008/jul/23/republican-national-committee-republican/rnc-goes-cherry-picking/	On the heels of a McCain ad attacking Barack Obama for his 2007 vote against war funding, the Republican National Committee has ratcheted up the rhetoric with a radio ad that claims Obama voted against helicopers, ammunition and even body armor. "When it came time to act, he voted against critical resources," the announcer says about Obama. "No to individual body armor, no to helicopters, no to ammunition, no to aircraft. The bill Obama opposed even had funding for veterans' medical facilities and rehabilitation programs. And why did he say no? Obama chose Washington politics over the needs of our military." A casual listener might not notice that the ad's evidence is a single vote — a May 2007 appropriations bill. It's true that Obama voted against that bill, which raises two questions. Did the bill contain the items mentioned in the ad? And were those really what Obama was voting against? On the first question, yes, the U.S. Troop Readiness, Veterans' Care, Katrina Recovery and Iraq Accountability Appropriations Act of 2007 , which Obama voted against, included provisions for purchasing body armor, helicopters, ammunition and aircraft, and for funding veterans' medical facilities and rehabilitation programs. But no, those items are not the reason Obama voted against the bill. As he took pains to explain at the time, he voted against it because it did not include a timetable for withdrawal from Iraq. Congress' power of the purse is a crucial tool of leverage for influencing the president's foreign policy, and with this protest vote, Obama and 13 other Democratic senators sought to push President Bush to draw down troop levels in Iraq. ''This country is united in our support for our troops, but we also owe them a plan to relieve them of the burden of policing someone else's civil war,'' Obama said at the time. ''Gov. (Mitt) Romney and Sen. McCain clearly believe the course we are on in Iraq is working, but I do not.'' Implying Obama's vote was specifically against aircraft, veterans' facilities and the like is misleading — about as misleading as it would be to say McCain voted for the bill because it funded tornado aid in Kansas and bereavement payments to relatives of deceased congressmen, to name two of the many items in the bill not related to the war. In some ways this ad illustrates the common wisdom that senators don't make good candidates for president, because senators often vote on controversial issues, and any one vote can be pulled out of context. For example, the Obama campaign, in responding to recent attacks, pointed to a 2005 vote to increase funding for armored vehicles. Obama voted to increase funding; McCain voted against it. The vote failed, largely along party lines. The claim in the RNC ad is technically true, but it leaves out important context that it was a single vote, and it distorts Obama's record by making him sound like he advocates cutting off funds for troops in the field. On several other occasions, Obama has voted in favor of funding the wars in Iraq and Afghanistan. Earlier this year, Obama voted for a funding bill that passed 92-6. McCain was absent. In 2006, Obama voted for a war supplemental that passed 77-21. McCain opposed that bill, joining a group of Republicans who felt the legislation contained extraneous and unnecessary spending. In a news report, the Los Angles Times noted the Republicans "risked being labeled as voting against the troops to take a stand against what they considered excessive spending." Although the ad bases its claims on a kernel of truth — Obama did vote against the 2007 bill — the RNC gives the impression that Obama opposes body armor, helicopters, ammunition and aircraft generally. The RNC ad is misleading enough to merit a label of Barely True. Editor's note: This statement was rated Barely True when it was published. On July 27, 2011, we changed the name for the rating to Mostly False.	None	Republican National Committee	None	None	None	2008-07-23T00:00:00	2008-07-23	['None']
