snes-00672	A scientific study shows the death of Alfie Evans was caused by aluminum additives in vaccines.	false	https://www.snopes.com/fact-check/alfie-evans-vaccines/	None	Junk News	None	Dan MacGuill	None	Did a Study Show That Aluminum from Vaccines Killed Alfie Evans?	2 May 2018	None	['None']
snes-02922	Did President Nixon Say Watergate Details Were 'Illegally' Leaked by Deep Throat?	false	https://www.snopes.com/fact-check/nixon-watergate-details-illegally-leaked/	None	Politics	None	Kim LaCapria	None	Did President Nixon Say Watergate Details Were ‘Illegally’ Leaked by Deep Throat?	16 February 2017	None	['None']
snes-02187	Fox News host Sean Hannity has died after a bicycling accident	false	https://www.snopes.com/fact-check/sean-hannity-bike-accident/	None	Junk News	None	David Mikkelson	None	Sean Hannity’s ‘Minor’ Bike Accident Today Ends Up Being a Death Sentence?	19 June 2017	None	['Sean_Hannity', 'Fox_News_Channel']
snes-00460	Did Jeff Sessions Say ‘If We Inflict Fear and Pain on Children, Adults Won’t Want to Come Here’?	false	https://www.snopes.com/fact-check/did-ag-say-if-inflict-fear-pain-children/	None	Politics	None	Kim LaCapria	None	Did Jeff Sessions Say ‘If We Inflict Fear and Pain on Children, Adults Won’t Want to Come Here’?	14 June 2018	None	['None']
snes-02837	Comedian Tommy Chong of 'Cheech and Chong' fame passed away in February 2017.	false	https://www.snopes.com/fact-check/false-tommy-chong-dead/	None	Junk News	None	Dan Evon	None	Tommy Chong Death Hoax	20 December 2015	None	['Tommy_Chong']
snes-04061	Photographs show a New Jersey monument to the victims of 9/11 that was donated by Russia.	true	https://www.snopes.com/fact-check/tear-drop-monument/	None	September 11th	None	David Mikkelson	None	9/11 Tear Drop Memorial	15 March 2009	None	['Russia', 'New_Jersey']
snes-03485	Ivanka Trump said that she would "mace" her "father" during an appearance on a talk show.	false	https://www.snopes.com/fact-check/ivanka-trump-said-if-donald-trump-wasnt-her-father-she-would-mace-him/	None	Politics	None	Dan Evon	None	Ivanka Trump Said If Donald Trump Wasn’t Her Father, She Would ‘Mace’ Him?	25 November 2016	None	['None']
snes-04080	Nearly 5 million uncounted California ballots cast for Bernie Sanders were found on Hillary Clinton's private email server by the F.B.I.	false	https://www.snopes.com/fact-check/uncounted-sanders-ballots-clinton/	None	Junk News	None	David Mikkelson	None	5 Million Uncounted Sanders Ballots Found on Clinton’s Email Server	7 September 2016	None	['Bernie_Sanders', 'California', 'Federal_Bureau_of_Investigation', 'Hillary_Rodham_Clinton']
snes-03294	Coiled mattresses cause cancer by amplifying radio waves.	false	https://www.snopes.com/fact-check/coil-mattresses-cause-cancer-amplifying-radio-waves/	None	Medical	None	Alex Kasprak	None	Do Coil Mattresses Cause Cancer by Amplifying Radio Waves?	21 December 2016	None	['None']
snes-02572	A set of photographs accurately depict the number of New England Patriots players in attendance at a White House ceremony in 2015 and 2017.	mixture	https://www.snopes.com/fact-check/patriots-white-house-attendance/	None	Fauxtography	None	Dan Evon	None	More New England Patriots Players Attended White House Super Bowl Ceremony in 2015 than 2017?	20 April 2017	None	['White_House', 'New_England_Patriots']
