tron-00308	4,000 Israelis did not show up for work on the day of the WTC attacks	fiction!	https://www.truthorfiction.com/wtcisraelis/	None	9-11-attack	None	None	None	4,000 Israelis did not show up for work on the day of the WTC attacks	Mar 17, 2015	None	['World_Trade_Center']
tron-01734	Senator Chris Dodd Said 5% Down Rule “Would Restrict Home Ownership to Only Those Who Could Afford it”	fiction! & satire!	https://www.truthorfiction.com/dodd-reject-five-percent/	None	government	None	None	None	Senator Chris Dodd Said 5% Down Rule “Would Restrict Home Ownership to Only Those Who Could Afford it”	Mar 17, 2015	None	['None']
tron-03491	Satellite Pictures From Space of the Shuttle Columbia Disintegrating	fiction!	https://www.truthorfiction.com/columbiapix/	None	space-aviation	None	None	None	Satellite Pictures From Space of the Shuttle Columbia Disintegrating	Mar 17, 2015	None	['None']
tron-03634	WalMart Cash Back Scam	fiction!	https://www.truthorfiction.com/walmart-cash-back-scam/	None	warnings	None	None	None	WalMart Cash Back Scam	Mar 17, 2015	None	['None']
tron-03611	Common Houseplant Can Kill Children in Under a Minute	fiction!	https://www.truthorfiction.com/common-houseplant-can-kill-children-in-under-a-minute/	None	warnings	None	None	None	Common Houseplant Can Kill Children in Under a Minute	Jul 31, 2015	None	['None']
tron-03016	Democrats Holding Emergency Meetings to Replace Hillary Clinton	unproven!	https://www.truthorfiction.com/democrats-holding-emergency-meetings-replace-hillary-clinton/	None	politics	None	None	['2016 election', 'dnc', 'hillary clinton']	Democrats Holding Emergency Meetings to Replace Hillary Clinton	Sep 13, 2016	None	['None']
tron-02954	Elizabeth Warren: Women Need to Be Raped by Muslims to Prove Tolerance	fiction!	https://www.truthorfiction.com/elizabeth-warren-women-need-raped-muslims-prove-tolerance/	None	politics	None	None	['facebook', 'liberal agenda']	Elizabeth Warren: Women Need to Be Raped by Muslims to Prove Tolerance	Jan 11, 2017	None	['None']
tron-02943	Facebook Removes Little Timmy Salutes the Flag Photo	fiction!	https://www.truthorfiction.com/facebook-removes-little-timmy-salutes-the-flag-photo/	None	politics	None	None	['facebook', 'patriotism', 'political correctness']	Facebook Removes Little Timmy Salutes the Flag Photo	Feb 7, 2017	None	['None']
tron-00128	Chick-fil-A Honors Military With Missing Man Table	mostly truth!	https://www.truthorfiction.com/chick-fil-a-honors-military-with-missing-man-table/	None	9-11-attack	None	None	None	Chick-fil-A Honors Military With Missing Man Table	Jan 26, 2016	None	['None']
tron-02639	Archeologists Discover The Ancient Bones Of Biblical Giants	fiction!	https://www.truthorfiction.com/biblical-giants/	None	miscellaneous	None	None	None	Archeologists Discover The Ancient Bones Of Biblical Giants	Mar 17, 2015	None	['None']
tron-02785	Photo of First Lady and Daughters at the Olympics	fiction!	https://www.truthorfiction.com/olympic-obama-photo/	None	obama	None	None	None	Photo of First Lady and Daughters at the Olympics	Mar 17, 2015	None	['None']
tron-02226	Aborted Babies Incinerated To Heat U.K. Hospitals	truth!	https://www.truthorfiction.com/nhs-hospitals-incinerated-aborted-babies/	None	medical	None	None	None	Aborted Babies Incinerated To Heat U.K. Hospitals	Mar 17, 2015	None	['None']
tron-02635	11-year-old with shotgun stops invaders	fiction!	https://www.truthorfiction.com/butte-invasion/	None	miscellaneous	None	None	None	11-year-old with shotgun stops invaders	Mar 17, 2015	None	['None']
tron-02210	Visit www.thebreastcancersite.com and provide mammograms for needy women	truth!	https://www.truthorfiction.com/breastcancersite/	None	medical	None	None	None	Visit www.thebreastcancersite.com and provide mammograms for needy women	Mar 17, 2015	None	['None']
tron-00032	“NFL Role Models” Email Takes Aim at NFL Player’s Character, Records	none	https://www.truthorfiction.com/nfl-role-models-email-takes-aim-at-nfl-players-character-records/	None	9-11-attack	None	None	['National Anthem', 'nfl', 'protests']	“NFL Role Models” Email Takes Aim at NFL Player’s Character, Records	Oct 25, 2017	None	['None']
tron-02997	16 States Rig Election with George Soros Voting Equipment	truth! & fiction!	https://www.truthorfiction.com/16-states-caught-rigging-election-george-soros-voting-equipment/	None	politics	None	None	['2016 election', 'conspiracy', 'donald trump', 'hillary clinton', 'liberal agenda']	16 States Rig Election with George Soros Voting Equipment	Oct 19, 2016	None	['None']
tron-00798	Tweet from Charlie Daniels About Harry Reid	authorship confirmed!	https://www.truthorfiction.com/daniels-reid/	None	celebrities	None	None	None	Tweet from Charlie Daniels About Harry Reid	Mar 17, 2015	None	['None']
tron-02164	All Bass Pro Shops Are Closing	fiction!	https://www.truthorfiction.com/all-bass-pro-shops-are-closing/	None	internet	None	None	None	All Bass Pro Shops Are Closing	Feb 18, 2016	None	['None']
tron-03275	New California law prohibits “mom” or “dad” in textbooks	fiction!	https://www.truthorfiction.com/california-code/	None	politics	None	None	None	New California law prohibits “mom” or “dad” in textbooks	Mar 17, 2015	None	['None']
tron-02148	Warning: ISIS Sending invites to WhatsApp Interschools Group	fiction!	https://www.truthorfiction.com/isis-whatsapp-interschools-invite/	None	internet	None	None	['isis', 'social media', 'warnings']	Warning: ISIS Sending invites to WhatsApp Interschools Group	Jun 6, 2017	None	['None']
tron-00897	Child porn credit card charge?	fiction!	https://www.truthorfiction.com/pornspam/	None	computers	None	None	None	Child porn credit card charge?	Mar 17, 2015	None	['None']
tron-00474	3-Year-Old Dog Bite Victim Asked to Leave by a Mississippi KFC Restaurant	disputed!	https://www.truthorfiction.com/kfc-pit-bull-survivor/	None	animals	None	None	None	3-Year-Old Dog Bite Victim Asked to Leave by a Mississippi KFC Restaurant	Mar 17, 2015	None	['None']
tron-02420	Chinese Submarine Launched Missile Off California Coast	unproven!	https://www.truthorfiction.com/chinese-sub-catalina/	None	military	None	None	None	Chinese Submarine Launched Missile Off California Coast	Mar 17, 2015	None	['None']
tron-00746	Actor Patrick Swayze has Cancer	truth!	https://www.truthorfiction.com/swayze/	None	celebrities	None	None	None	Actor Patrick Swayze has Cancer–Truth!	Mar 17, 2015	None	['None']
tron-00893	Warning: Posting Smartphone Photos in Social Networks	truth!	https://www.truthorfiction.com/warning-posting-smartphone-photos/	None	computers	None	None	None	Warning: Posting Smartphone Photos in Social Networks	Mar 17, 2015	None	['None']
tron-01246	A police boycott over a murderer?	truth!	https://www.truthorfiction.com/mumiaabujamal/	None	crime-police	None	None	None	A police boycott over a murderer?	Mar 17, 2015	None	['None']
tron-01265	Meet Betsy DeVos, Donald Trump’s Education Secretary	truth! & fiction!	https://www.truthorfiction.com/meet-betsy-devos-donald-trumps-education-secretary/	None	education	None	None	['church and state', 'conservative agenda', 'donald trump']	Meet Betsy DeVos, Donald Trump’s Education Secretary	Nov 28, 2016	None	['None']
tron-02233	Women and Children in Portions of Africa are Being Sexually Violated by Men Who Believe That Sex With a Virgin will Cure Their AIDS	truth!	https://www.truthorfiction.com/virgin-aids-cure/	None	medical	None	None	None	Women and Children in Portions of Africa are Being Sexually Violated by Men Who Believe That Sex With a Virgin will Cure Their AIDS	Mar 17, 2015	None	['None']
tron-03105	Charles Krauthammer: The Clinton Foundation is Organized Crime	incorrect attribution!	https://www.truthorfiction.com/charles-krauthammer-calls-the-clinton-foundation-organized-crime/	None	politics	None	None	None	Charles Krauthammer: The Clinton Foundation is Organized Crime	Jan 12, 2016	None	['Charles_Krauthammer', 'Clinton_Foundation']
tron-00520	Stores Recall Frozen Vegetables After Listeria Outbreak Kills Nine	misleading!	https://www.truthorfiction.com/frozen-vegetables-recall/	None	business	None	None	['consumer safety', 'facebook', 'food', 'recalls', 'warnings']	Stores Recall Frozen Vegetables After Listeria Outbreak Kills Nine	Jul 11, 2018	None	['None']
tron-00210	Outback Steakhouses serve dinner with all the trimmings to troops in Afghanistan	truth!	https://www.truthorfiction.com/outback-kandahar/	None	9-11-attack	None	None	None	Outback Steakhouses serve dinner with all the trimmings to troops in Afghanistan	Mar 17, 2015	None	['None']
tron-00962	New Facebook Messenger App Warning	truth!	https://www.truthorfiction.com/facebook-msg-app-warning/	None	computers	None	None	None	New Facebook Messenger App Warning	Mar 17, 2015	None	['None']
tron-00310	9/11 Survivor stories: Adam Mayblum	truth!	https://www.truthorfiction.com/survivor5/	None	9-11-attack	None	None	None	9/11 Survivor stories: Adam Mayblum	Mar 17, 2015	None	['None']
tron-00786	Actor Jaleel White–Steve Urkel on TV–is dead	fiction!	https://www.truthorfiction.com/jaleelwhite/	None	celebrities	None	None	None	Actor Jaleel White–Steve Urkel on TV–is dead	Mar 17, 2015	None	['None']
tron-00732	Charlie Daniels Commentary On Paula Dean	confirmed authorship!	https://www.truthorfiction.com/daniels-dean-071513/	None	celebrities	None	None	None	Charlie Daniels Commentary On Paula Dean	Mar 17, 2015	None	['None']
tron-01547	Cabela’s Takes a Stand on Medical Excise Tax on Sporting Goods	fiction!	https://www.truthorfiction.com/cabelas-takes-a-stand-on-medical-excise-tax-on-sporting-goods/	None	government	None	None	None	Cabela’s Takes a Stand on Medical Excise Tax on Sporting Goods	Jan 4, 2016	None	['None']
tron-03640	112 is the Emergency Number worldwide for Cell Phones	fiction!	https://www.truthorfiction.com/112-emergency-call/	None	warnings	None	None	None	112 is the Emergency Number worldwide for Cell Phones	Mar 17, 2015	None	['None']
